Item Name,Bazaar Buy Price,Bazaar Sell Price,NPC Cost,Crafting Cost
ENCHANTMENT_CHANCE_5,19999999.8,16066382.3,0,0
ENCHANTED_FEATHER,470.3,441.3,0,0
ENCHANTMENT_CHANCE_4,9399.5,52.7,0,0
ENCHANTED_OAK_LOG,1236.5,1153.4,0,0
ENCHANTMENT_CHANCE_3,0,0,0,0
ENCHANTMENT_GREEN_THUMB_5,122549995.6,87400001.6,0,0
ENCHANTMENT_KNOCKBACK_2,0,0,0,0
FLAWLESS_AQUAMARINE_GEM,4199999.9,3390984.3,0,0
WHITE_GIFT,2208.7,2127.2,0,0
ENCHANTMENT_KNOCKBACK_1,0,0,0,0
ENCHANTMENT_GREEN_THUMB_1,6041214.7,5900000.5,0,0
ENCHANTMENT_ULTIMATE_FLASH_2,14936999.2,580015.6,0,0
ENCHANTMENT_ULTIMATE_FLASH_1,6820802.9,6056888.2,0,0
ENCHANTMENT_GREEN_THUMB_2,14036986.5,10676851.1,0,0
NETHER_STALK,3.9,2.9,0,0
ENCHANTMENT_GREEN_THUMB_3,28199997.4,18000000.7,0,0
ENCHANTMENT_ULTIMATE_FLASH_4,58099630.6,600010.4,0,0
ENCHANTMENT_GREEN_THUMB_4,55794398.8,29412523,0,0
ENCHANTMENT_ULTIMATE_FLASH_3,31500000,3117102.9,0,0
ENCHANTMENT_FIRST_STRIKE_1,0,0,0,0
HORSEMAN_CANDLE,879495.1,695002.7,0,0
RED_ROSE,10.9,2.4,0,0
ENCHANTMENT_FIRST_STRIKE_5,349999999.6,300000001.3,0,0
ENCHANTMENT_ULTIMATE_FLASH_5,119999999.7,55000000,0,0
ENCHANTMENT_FIRST_STRIKE_4,0,0,0,0
ENCHANTMENT_FIRST_STRIKE_3,0,0,0,0
ENCHANTMENT_FIRST_STRIKE_2,0,0,0,0
GOLDEN_BALL,1399998.9,1000000.9,0,0
ENCHANTMENT_TURBO_PUMPKIN_1,57971.3,32914.7,0,0
WRIGGLING_LARVA,1731663.1,1532760,0,0
ENCHANTMENT_TURBO_PUMPKIN_2,189999.8,45601,0,0
ENCHANTMENT_TURBO_PUMPKIN_3,467728.8,120000.2,0,0
ENCHANTMENT_TURBO_PUMPKIN_4,1072388.5,275000.9,0,0
ENCHANTMENT_TURBO_PUMPKIN_5,1349999.4,810002.8,0,0
EMPTY_CHUM_BUCKET,13511.6,7656,0,0
LEATHER,103.4,81.9,0,0
GIANT_FRAGMENT_BOULDER,2452.1,533.9,0,0
MAGMA_FISH,259.8,240.7,0,0
SOUL_STRING,4932,4886.2,0,0
ENCHANTMENT_EXPERTISE_3,0,0,0,0
ENCHANTMENT_EXPERTISE_2,0,0,0,0
ENCHANTMENT_EXPERTISE_5,0,0,0,0
ENCHANTMENT_EXPERTISE_4,0,0,0,0
ENCHANTED_BREAD,599.3,427.7,0,0
FUMING_POTATO_BOOK,1218767.2,1166553.3,0,0
ENCHANTMENT_EXPERTISE_1,6000000,4545005.3,0,0
ENCHANTMENT_ULTIMATE_FATAL_TEMPO_5,0,1050002.6,0,0
ENCHANTMENT_ULTIMATE_FATAL_TEMPO_3,298999998.9,11101907.9,0,0
ENCHANTMENT_BLESSING_2,0,0,0,0
ENCHANTMENT_DEPTH_STRIDER_2,0,0,0,0
FLAWED_SAPPHIRE_GEM,282.6,267.1,0,0
SULPHUR_ORE,9.4,5.7,0,0
ENCHANTMENT_ULTIMATE_FATAL_TEMPO_4,0,2000006.8,0,0
ENCHANTMENT_BLESSING_3,0,0,0,0
ENCHANTMENT_DEPTH_STRIDER_3,0,0,0,0
ENCHANTMENT_ULTIMATE_FATAL_TEMPO_1,41743061.2,38000001.4,0,0
ENCHANTMENT_ULTIMATE_FATAL_TEMPO_2,144444443.4,100000.8,0,0
ENCHANTMENT_BLESSING_1,0,0,0,0
ENCHANTMENT_BLESSING_6,1457495.1,834698.3,0,0
PERFECT_SAPPHIRE_GEM,13441079.2,12701001.1,0,0
ENCHANTMENT_BLESSING_4,0,0,0,0
SNOW_BLOCK,7.8,1.8,0,0
ENCHANTMENT_BLESSING_5,0,0,0,0
ENCHANTED_BAKED_POTATO,82694.8,80823.1,0,0
AGARIMOO_TONGUE,9942.5,9070.1,0,0
COMPACTOR,11487.2,3995.3,0,0
FROZEN_BAUBLE,7740093.6,5000000,0,0
MANDRAA,3054685.2,2408478.8,0,0
ENCHANTMENT_DEPTH_STRIDER_1,0,0,0,0
SPOOKY_SHARD,156993.6,113003,0,0
ENCHANTMENT_CHAMPION_1,5719116.7,5234873.6,0,0
ENCHANTMENT_CHAMPION_3,0,0,0,0
ENCHANTMENT_CHAMPION_2,0,0,0,0
ENCHANTMENT_CHAMPION_5,0,0,0,0
ENCHANTED_LUSH_BERBERIS,25585.3,22823.4,0,0
ENCHANTED_POTATO,512,480.5,0,0
ENCHANTMENT_CHAMPION_4,0,0,0,0
RADIOACTIVE_VIAL,180000000,55000000.3,0,0
ENCHANTMENT_CHAMPION_7,0,0,0,0
ENCHANTED_SLIME_BALL,2889.3,2807.1,0,0
ENCHANTMENT_CHAMPION_6,0,0,0,0
ENCHANTMENT_CHAMPION_9,0,0,0,0
ENCHANTMENT_CHAMPION_8,0,0,0,0
BULKY_STONE,4837058.9,4142426.5,0,0
ENCHANTMENT_SNIPE_3,0,0,0,0
ENCHANTED_RED_MUSHROOM,1589,1514.7,0,0
ENCHANTMENT_SNIPE_2,0,0,0,0
ENCHANTMENT_SNIPE_1,0,0,0,0
ENCHANTMENT_RESPIRATION_3,0,0,0,0
ENCHANTMENT_ULTIMATE_ONE_FOR_ALL_0,0,0,0,0
ENCHANTMENT_ULTIMATE_ONE_FOR_ALL_1,1749998.5,1549759.6,0,0
ENCHANTMENT_SNIPE_4,132999992.3,115726827.9,0,0
TUNGSTEN_KEY,3149991,2811772.2,0,0
FINE_CITRINE_GEM,27401.2,24818.5,0,0
GREAT_WHITE_TOOTH_MEAL,11989996.6,8063492.7,0,0
ENCHANTMENT_RESPIRATION_1,0,0,0,0
ENCHANTMENT_RESPIRATION_2,0,0,0,0
BOOKWORM_BOOK,27148,7780.8,0,0
FULL_JAW_FANGING_KIT,3999999.5,709436,0,0
ENCHANTED_CAKE,32881.9,17501.2,0,0
PUMPKIN,11.5,7.8,0,0
NURSE_SHARK_TOOTH,29587.6,18425.9,0,0
WHEAT,6.2,4.4,0,0
ENCHANTMENT_REFLECTION_5,6237012.5,4361946,0,0
ENCHANTMENT_REFLECTION_4,5409999,100001.1,0,0
ENCHANTMENT_ULTIMATE_BANK_5,28998.8,5600.5,0,0
ENCHANTMENT_ULTIMATE_BANK_2,288.2,3,0,0
ENCHANTMENT_ULTIMATE_LEGION_1,2091631.3,1938933.5,0,0
ENCHANTMENT_ULTIMATE_BANK_1,25.9,0,0,0
ENCHANTMENT_ULTIMATE_LEGION_2,4556324.1,3175253.1,0,0
ENCHANTED_SPIDER_EYE,1864.4,1800,0,0
ENCHANTMENT_ULTIMATE_BANK_4,9019,200.2,0,0
ENCHANTMENT_ULTIMATE_BANK_3,1037.9,1.1,0,0
ENCHANTMENT_ULTIMATE_LEGION_5,34497998.5,30173862.2,0,0
ENCHANTMENT_REFLECTION_1,344487.3,1,0,0
ENCHANTMENT_ULTIMATE_LEGION_3,9432362.8,7600001.8,0,0
ENCHANTMENT_REFLECTION_3,15000000,720010.4,0,0
ENCHANTMENT_REFLECTION_2,1272844.5,318943.5,0,0
ENCHANTMENT_ULTIMATE_LEGION_4,18869999,13673691,0,0
RAW_SOULFLOW,605.1,303.5,0,0
ENCHANTMENT_TRIPLE_STRIKE_1,0,0,0,0
ENCHANTMENT_TRIPLE_STRIKE_3,0,0,0,0
ENCHANTMENT_TRIPLE_STRIKE_2,0,0,0,0
ENCHANTMENT_PROSPERITY_1,1333175,1190000.1,0,0
RAW_FISH,26.8,5.9,0,0
ENCHANTMENT_PROSPERITY_3,11989999.8,500015.8,0,0
YOGGIE,298.6,76.9,0,0
ENCHANTMENT_PROSPERITY_2,4999999.9,2000000.5,0,0
ICE_HUNK,0.1,0,0,0
PERFECT_JASPER_GEM,32582310.1,31568308.5,0,0
ENCHANTMENT_PROSPERITY_5,34261045.6,14062450.2,0,0
ENCHANTMENT_HECATOMB_10,0,0,0,0
ENCHANTMENT_PROSPERITY_4,27010997,150002.7,0,0
CONTROL_SWITCH,183507.8,170846.7,0,0
ENCHANTMENT_COUNTER_STRIKE_3,0,55126.2,0,0
DIAMOND_SPREADING,5998.2,2784.3,0,0
ENCHANTMENT_COUNTER_STRIKE_4,0,551251.7,0,0
ENCHANTMENT_COUNTER_STRIKE_5,83999996.2,71555111,0,0
TIGHTLY_TIED_HAY_BALE,1116789.7,1096000,0,0
NETHER_STALK_DISTILLATE,5105.9,4605.2,0,0
DARK_CANDY,184282.4,130003,0,0
DIVER_FRAGMENT,420949.3,371008.3,0,0
ENCHANTMENT_WITHER_HUNTER_0,0,0,0,0
ENCHANTMENT_SPIKED_HOOK_5,0,0,0,0
ENCHANTMENT_SPIKED_HOOK_6,19.7,0,0,0
ENCHANTMENT_SPIKED_HOOK_3,0,0,0,0
ENCHANTMENT_SPIKED_HOOK_4,0,0,0,0
ESSENCE_DIAMOND,499.7,451.1,0,0
ENCHANTMENT_LETHALITY_1,0,0,0,0
ENCHANTMENT_LETHALITY_2,0,0,0,0
ENCHANTMENT_LETHALITY_3,0,0,0,0
ENCHANTMENT_LETHALITY_4,0,0,0,0
ENCHANTMENT_LETHALITY_5,0,0,0,0
ENCHANTMENT_LETHALITY_6,73999.6,35449.6,0,0
GLACITE,57.8,54.9,0,0
PLANT_MATTER,1418.4,711.5,0,0
ENCHANTMENT_CLEAVE_2,0,0,0,0
ENCHANTMENT_CLEAVE_1,0,0,0,0
BLOOD_STAINED_COINS,7099997.5,4518574.1,0,0
HUGE_MUSHROOM_1,183,35.8,0,0
ENCHANTMENT_REJUVENATE_1,26871.3,25175,0,0
ENCHANTMENT_CLEAVE_4,0,0,0,0
HUGE_MUSHROOM_2,174.7,11.3,0,0
ENCHANTMENT_CLEAVE_3,0,0,0,0
ENCHANTMENT_CLEAVE_6,29440445.2,24404509.1,0,0
ENCHANTMENT_CLEAVE_5,0,0,0,0
ENCHANTMENT_REJUVENATE_5,567490,488638.6,0,0
ENCHANTMENT_VICIOUS_3,33649994.5,26000017.2,0,0
ENCHANTMENT_REJUVENATE_4,389869,198519.2,0,0
ENCHANTMENT_VICIOUS_4,0,5000000.9,0,0
ENCHANTMENT_REJUVENATE_3,108019.4,90010.8,0,0
ENCHANTMENT_VICIOUS_5,114999995.4,101334459.3,0,0
ENCHANTMENT_REJUVENATE_2,48632.8,43745.8,0,0
STRING,14.2,11.8,0,0
CRUDE_GABAGOOL,662.7,239.7,0,0
DRAGON_SCALE,15421.1,821.7,0,0
ENCHANTMENT_SPIKED_HOOK_1,0,0,0,0
ENCHANTMENT_SPIKED_HOOK_2,0,0,0,0
ENCHANTED_CACTUS_GREEN,823.6,745.1,0,0
FRIGID_HUSK,18999999.4,5000001.5,0,0
POISON_SAMPLE,1208544.2,1097040.7,0,0
BOOSTER_COOKIE,11595403.7,11419056,0,0
ENCHANTED_COOKIE,78032,67280.1,0,0
AMALGAMATED_CRIMSONITE_NEW,136562.1,109003,0,0
STRONG_FRAGMENT,16495.9,15082.7,0,0
MYCEL,94.7,48.4,0,0
AUTO_SMELTER,4950,221.7,0,0
WOOL,1.7,0.5,0,0
ENCHANTMENT_TURBO_CARROT_2,64999.5,210.8,0,0
ENCHANTMENT_TURBO_CARROT_1,30374.1,6163.9,0,0
ENCHANTMENT_ULTIMATE_REFRIGERATE_5,31095533.6,10000000.1,0,0
ENCHANTMENT_GIANT_KILLER_4,0,0,0,0
WHIPPED_MAGMA_CREAM,213921.7,197914.6,0,0
ENCHANTMENT_GIANT_KILLER_5,0,0,0,0
ENCHANTMENT_GIANT_KILLER_2,0,0,0,0
DRAGON_HORN,4844627.4,4300000.2,0,0
PERFECT_AMBER_GEM,11931767.9,11530494.9,0,0
ENCHANTMENT_GIANT_KILLER_3,0,0,0,0
ENCHANTMENT_GIANT_KILLER_6,1299530.4,170412.1,0,0
FLINT,36,27.7,0,0
ENCHANTMENT_GIANT_KILLER_7,157000000,156528975.2,0,0
ENCHANTMENT_TRIPLE_STRIKE_5,104999999.5,86155414.3,0,0
MAGMA_CORE,2097092.9,1946991.8,0,0
ENCHANTED_SPRUCE_LOG,1547,1333.1,0,0
HARDENED_WOOD,35000,5103.9,0,0
TUNGSTEN,85.7,76.8,0,0
ENCHANTMENT_TRIPLE_STRIKE_4,0,0,0,0
ENCHANTMENT_ULTIMATE_INFERNO_1,7309996.5,6500003.8,0,0
ENCHANTMENT_ULTIMATE_REFRIGERATE_1,1872424.7,1504924,0,0
ENCHANTMENT_ULTIMATE_INFERNO_3,66666664.4,1000999.3,0,0
ENCHANTED_QUARTZ_BLOCK,613000,589464.8,0,0
HEAVY_GABAGOOL,428082.3,410835.9,0,0
ENCHANTMENT_ULTIMATE_REFRIGERATE_2,5517054.9,2131378.5,0,0
ENCHANTMENT_ULTIMATE_INFERNO_2,245846425.8,1400003.9,0,0
ENCHANTMENT_ULTIMATE_REFRIGERATE_3,11540720.8,2007254.5,0,0
ENCHANTMENT_ULTIMATE_INFERNO_5,253000000,20100000.7,0,0
MIXED_MITE_GEL,198998.5,106850.3,0,0
ENCHANTMENT_ULTIMATE_INFERNO_4,0,1100003.7,0,0
ENCHANTMENT_ULTIMATE_REFRIGERATE_4,18000000,3700007.2,0,0
GREEN_CANDY,2158.9,2150.4,0,0
ECCENTRIC_PAINTING,34979999.5,31405361.8,0,0
REAPER_PEPPER,46799997.8,41334573.5,0,0
ENCHANTMENT_AQUA_AFFINITY_1,0,0,0,0
GRAVEL,1.4,0.6,0,0
ENCHANTED_PACKED_ICE,91921.7,77186.1,0,0
ENCHANTED_PRISMARINE_SHARD,406.2,352.3,0,0
SPIRIT_DECOY,999999.7,850002.1,0,0
ENCHANTMENT_TURBO_CARROT_4,391341.7,50870,0,0
ENCHANTMENT_TURBO_CARROT_3,199999.5,102.2,0,0
HYPERGOLIC_GABAGOOL,5200000,4762683.5,0,0
ENCHANTED_CARROT_STICK,49999.4,5496.1,0,0
ENCHANTMENT_TURBO_CARROT_5,499999.8,233365.1,0,0
ENCHANTMENT_TURBO_CANE_4,649999.9,100000,0,0
DRILL_ENGINE,4525246.9,4289089.2,0,0
ENCHANTMENT_TURBO_CANE_3,999999.2,1345.8,0,0
ENCHANTMENT_TURBO_CANE_2,299999.8,18.5,0,0
ENCHANTMENT_TURBO_CANE_1,10694.6,277.3,0,0
ENCHANTMENT_TURBO_CANE_5,214909.5,60000.1,0,0
PERFECT_CITRINE_GEM,17000000,16631310.1,0,0
BOX_OF_SEEDS,76499.9,75460.2,0,0
VITAMIN_DEATH,74196.6,9237.9,0,0
THIRD_MASTER_STAR,52799999.2,49630365.1,0,0
XLARGE_ENCHANTED_CHEST,2849999.4,2477522.4,0,0
PET_ITEM_TIER_BOOST_DROP,110297303,97640527.7,0,0
NETHERRACK,0.3,0.1,0,0
COMPOST,16850,16507.5,0,0
DARK_QUEENS_SOUL_DROP,4834,3342.1,0,0
FERMENTO,258452.3,249841.3,0,0
CANDY_CORN,4142.2,2.3,0,0
MIDAS_JEWEL,34604.7,501.5,0,0
ASCENSION_ROPE,98.7,65.3,0,0
PREMIUM_FLESH,0.1,0,0,0
SQUASH,74996.5,73185,0,0
ROUGH_AMETHYST_GEM,2.8,1.4,0,0
FLAWLESS_RUBY_GEM,1538749.5,1440637,0,0
NULL_ATOM,36899.8,30589.1,0,0
BLESSED_BAIT,369.8,205.2,0,0
PURE_MITHRIL,4510097.9,1300000.4,0,0
ROCK_CANDY,119438.9,50556.6,0,0
GLACITE_AMALGAMATION,3937241.6,3676914.7,0,0
ENCHANTMENT_FORTUNE_1,0,0,0,0
ENCHANTMENT_FORTUNE_2,0,0,0,0
LOG,7.4,4.3,0,0
ENCHANTMENT_FORTUNE_3,0,0,0,0
ENCHANTMENT_FORTUNE_4,170677.4,117613.8,0,0
SEARING_STONE,899993.5,500006.2,0,0
ENCHANTMENT_FLAME_2,0,0,0,0
ENCHANTMENT_FLAME_1,0,0,0,0
ROUGH_JADE_GEM,3.1,1.5,0,0
ENCHANTED_JUNGLE_LOG,2031.2,1681.7,0,0
WOOD_SINGULARITY,4999999.7,4412897.2,0,0
IRON_INGOT,12.7,8.3,0,0
GEMSTONE_MIXTURE,1484460.2,1410150.6,0,0
ENCHANTMENT_DIVINE_GIFT_3,0,0,0,0
ENCHANTMENT_DIVINE_GIFT_2,0,0,0,0
ENCHANTMENT_DIVINE_GIFT_1,25899999.7,23000000.2,0,0
SPIRIT_BONE,4228621,4100005.6,0,0
ROUGH_SAPPHIRE_GEM,2.4,1.6,0,0
MITE_GEL,2011.7,1914,0,0
REVENANT_VISCERA,84451.7,81328.7,0,0
ENCHANTMENT_GIANT_KILLER_1,0,0,0,0
TARANTULA_SILK,251282.6,250701.5,0,0
TITANIC_EXP_BOTTLE,502796.2,491761.5,0,0
ENCHANTMENT_FRAIL_2,0,0,0,0
ENCHANTMENT_FRAIL_1,0,0,0,0
ENCHANTMENT_FRAIL_4,0,0,0,0
SUPER_EGG,647763.1,607171.6,0,0
SUPER_COMPACTOR_3000,396027,360392.6,0,0
ENCHANTMENT_FRAIL_3,0,0,0,0
ENCHANTMENT_FRAIL_6,999.5,0,0,0
ENCHANTMENT_FRAIL_5,0,0,0,0
MITHRIL_ORE,10.4,7.8,0,0
ENCHANTED_PAPER,1250.6,915.1,0,0
HOT_STUFF,348698.6,125000.8,0,0
FLAWED_AQUAMARINE_GEM,749.8,465.4,0,0
WORM_BAIT,2578.3,2423.3,0,0
SUSPICIOUS_VIAL,31568.4,703,0,0
DIRT_BOTTLE,0,0,0,0
ARACHNE_FANG,222672.8,188252.7,0,0
ROUGH_TOPAZ_GEM,3.9,2.1,0,0
ENCHANTED_OBSIDIAN,3088.8,2828.9,0,0
ROUGH_OPAL_GEM,6.6,2.8,0,0
ENCHANTMENT_EFFICIENCY_10,0,0,0,0
WEREWOLF_SKIN,16589.3,12698,0,0
ENCHANTMENT_SYPHON_3,0,0,0,0
ENCHANTMENT_SYPHON_2,0,0,0,0
ENCHANTMENT_SYPHON_5,76467737.9,70000002.2,0,0
ENCHANTMENT_SYPHON_4,304952.5,211745.6,0,0
ENCHANTED_RED_SAND_CUBE,248129.4,184709.6,0,0
ENCHANTMENT_EXECUTE_6,51269709.6,45000003.2,0,0
ENCHANTED_RAW_FISH,1012.8,938.1,0,0
BERBERIS_FUEL_INJECTOR,2994196.3,2717509.7,0,0
ENCHANTMENT_INFINITE_QUIVER_10,178766.1,50000.7,0,0
ENCHANTMENT_EXECUTE_3,0,0,0,0
ENCHANTMENT_EXECUTE_2,0,0,0,0
ENCHANTMENT_SYPHON_1,0,0,0,0
ENCHANTMENT_EXECUTE_5,0,0,0,0
ENCHANTMENT_EXECUTE_4,0,0,0,0
ENCHANTMENT_LOOTING_4,30668.7,1618.5,0,0
ENCHANTMENT_SMITE_7,13619995.6,12000000.9,0,0
ENCHANTMENT_SCAVENGER_3,0,0,0,0
ENCHANTMENT_SCAVENGER_4,1293,0,0,0
ENCHANTMENT_LOOTING_3,0,0,0,0
ENCHANTMENT_EXECUTE_1,0,0,0,0
ENCHANTMENT_LOOTING_2,0,0,0,0
ENCHANTMENT_SCAVENGER_1,0,0,0,0
FUEL_GABAGOOL,21399.1,7563.9,0,0
ENCHANTMENT_LOOTING_1,0,0,0,0
ENCHANTMENT_SCAVENGER_2,0,0,0,0
ENCHANTMENT_CUBISM_2,0,0,0,0
ENCHANTMENT_CUBISM_3,0,0,0,0
ENCHANTMENT_SCAVENGER_5,15429994.8,13346583,0,0
ENCHANTMENT_CUBISM_1,0,0,0,0
SHARK_BAIT,54.8,16.9,0,0
JUNGLE_KEY,151244.1,130121.3,0,0
ENCHANTMENT_LOOTING_5,302999999.6,288000001.8,0,0
JERRY_BOX_BLUE,196098.1,161010.4,0,0
FLAWED_CITRINE_GEM,358.4,276.3,0,0
ENCHANTED_SLIME_BLOCK,127520,125017.9,0,0
SCORCHED_BOOKS,507464,326140.5,0,0
ENCHANTMENT_CUBISM_6,89019997.7,80200009.9,0,0
FINE_SAPPHIRE_GEM,23996.4,21906.3,0,0
SULPHUR,23.2,16,0,0
ENCHANTMENT_SMITE_1,0,0,0,0
ENCHANTMENT_CUBISM_4,0,0,0,0
ENCHANTMENT_SMITE_2,0,0,0,0
ENCHANTMENT_CUBISM_5,0,0,0,0
GOLDEN_POWDER,14980.6,10407.1,0,0
ENCHANTMENT_SMITE_3,0,0,0,0
ENCHANTMENT_EXPERTISE_10,0,0,0,0
ENCHANTMENT_SMITE_4,0,0,0,0
ENCHANTED_CARROT,538.9,521.3,0,0
ENCHANTMENT_SMITE_5,0,0,0,0
ENCHANTMENT_SMITE_6,1295.2,1,0,0
FINE_AQUAMARINE_GEM,60490.1,52747.1,0,0
ROTTEN_FLESH,4.7,2.7,0,0
FINE_PERIDOT_GEM,48013.3,46212,0,0
ENCHANTMENT_HECATOMB_2,0,0,0,0
ENCHANTMENT_HECATOMB_3,0,0,0,0
ENCHANTMENT_HECATOMB_1,8395434.3,7534797.3,0,0
ENCHANTMENT_HECATOMB_6,0,0,0,0
ENCHANTMENT_HECATOMB_7,0,0,0,0
ENCHANTMENT_HECATOMB_4,0,0,0,0
DUNGEON_CHEST_KEY,127165.7,110884.8,0,0
ENCHANTMENT_HECATOMB_5,0,0,0,0
ENCHANTMENT_HECATOMB_8,0,0,0,0
ENCHANTMENT_HECATOMB_9,0,0,0,0
GOLDEN_FRAGMENT,37497999.9,33218064.8,0,0
INFLATABLE_JERRY,0.3,0.2,0,0
FLAWED_TOPAZ_GEM,313.6,283.5,0,0
ENCHANTMENT_SUNDER_1,40575,23879.8,0,0
LAPIS_CRYSTAL,31.9,0,0,0
FINE_AMETHYST_GEM,24030.9,22001.4,0,0
ENCHANTMENT_TRANSYLVANIAN_5,999896,287495.8,0,0
SAND:1,272.8,43.6,0,0
ENCHANTED_RABBIT,659.9,600.9,0,0
MEDIUM_ENCHANTED_CHEST,13734.2,11541.4,0,0
SUPREME_CHOCOLATE_BAR,1084.4,761.5,0,0
TOXIC_ARROW_POISON,2049.7,1907.1,0,0
ENCHANTMENT_TRANSYLVANIAN_4,498997.5,195315.3,0,0
ENCHANTMENT_SUNDER_4,507998,110003,0,0
ENCHANTMENT_SUNDER_5,829276.3,491176.9,0,0
ENCHANTMENT_SUNDER_2,180699.3,7025.6,0,0
MUTANT_NETHER_STALK,101917.1,100422.4,0,0
ENCHANTMENT_SUNDER_3,249999.8,51000.7,0,0
ENCHANTMENT_LUCK_6,8830,12,0,0
ENCHANTMENT_LUCK_7,28579484.4,25782831.2,0,0
ENCHANTMENT_SUNDER_6,2026814.7,1750764.9,0,0
ENCHANTMENT_LUCK_2,0,0,0,0
FLAWLESS_AMBER_GEM,1849988.2,1785190.5,0,0
REFINED_BOTTLE_OF_JYRRE,2499998.6,2000000.2,0,0
ENCHANTMENT_LUCK_3,0,0,0,0
ENCHANTED_BLAZE_POWDER,4183.5,3771.5,0,0
ENCHANTMENT_LUCK_4,0,0,0,0
ENCHANTMENT_LUCK_5,0,0,0,0
SUMMONING_EYE,1032249.5,1001880.8,0,0
ENCHANTED_SULPHUR_CUBE,255111.5,250003.5,0,0
ENCHANTMENT_INFINITE_QUIVER_8,63008.7,200.2,0,0
ENCHANTMENT_INFINITE_QUIVER_9,112520,200.5,0,0
FISH_BAIT,205.1,143.3,0,0
ENCHANTMENT_INFINITE_QUIVER_6,28.3,0,0,0
ENCHANTMENT_INFINITE_QUIVER_7,0,1.1,0,0
ENCHANTMENT_LUCK_1,0,0,0,0
ENCHANTMENT_TURBO_POTATO_3,370999.8,24002.3,0,0
ENCHANTMENT_ULTIMATE_WISDOM_4,1932677.6,1213583.7,0,0
ENCHANTMENT_BANE_OF_ARTHROPODS_2,0,0,0,0
ENCHANTMENT_INFINITE_QUIVER_4,0,0,0,0
ENCHANTMENT_ULTIMATE_WISDOM_5,3059999.9,2804338.7,0,0
ENCHANTMENT_TURBO_POTATO_4,579417.8,107936.7,0,0
ENCHANTMENT_BANE_OF_ARTHROPODS_3,0,0,0,0
ENCHANTMENT_INFINITE_QUIVER_5,0,0,0,0
ENCHANTMENT_TURBO_POTATO_5,969998.7,493813.7,0,0
ENCHANTMENT_INFINITE_QUIVER_2,0,0,0,0
ENCHANTMENT_BANE_OF_ARTHROPODS_1,0,0,0,0
ENCHANTMENT_INFINITE_QUIVER_3,0,0,0,0
ENCHANTMENT_BANE_OF_ARTHROPODS_6,816.6,1,0,0
ENCHANTMENT_ULTIMATE_WISDOM_1,168132.5,164043.7,0,0
ENCHANTMENT_BANE_OF_ARTHROPODS_7,2896502.1,1697455.6,0,0
WINTER_WATER_ORB,11449997.4,6747503.2,0,0
ENCHANTMENT_INFINITE_QUIVER_1,0,0,0,0
ENCHANTMENT_TURBO_POTATO_1,30479.1,16966.3,0,0
ENCHANTMENT_ULTIMATE_WISDOM_2,332746.9,247004,0,0
ENCHANTMENT_BANE_OF_ARTHROPODS_4,0,0,0,0
ENCHANTMENT_ULTIMATE_WISDOM_3,864004.3,480000.2,0,0
ENCHANTMENT_TURBO_POTATO_2,104715.1,12502.1,0,0
ENCHANTMENT_BANE_OF_ARTHROPODS_5,0,0,0,0
